game_id,h_team,a_team,minutes,h_goals,a_goals,home1,home2,home3,home4,away1,away2,away3,away4
16,Japan,Denmark,1.072626556,1,1,Japan_p7,Japan_p2,Japan_p4,Japan_p10,Denmark_p9,Denmark_p1,Denmark_p11,Denmark_p2
16,Japan,Denmark,3.913451548,7,3,Japan_p5,Japan_p4,Japan_p2,Japan_p8,Denmark_p12,Denmark_p5,Denmark_p4,Denmark_p6
16,Japan,Denmark,2.468082629,4,4,Japan_p5,Japan_p3,Japan_p4,Japan_p11,Denmark_p2,Denmark_p7,Denmark_p4,Denmark_p5
16,Japan,Denmark,4.066869,4,6,Japan_p3,Japan_p11,Japan_p4,Japan_p8,Denmark_p2,Denmark_p1,Denmark_p3,Denmark_p4
16,Japan,Denmark,4.532867898,13,8,Japan_p12,Japan_p1,Japan_p7,Japan_p3,Denmark_p9,Denmark_p8,Denmark_p2,Denmark_p6
16,Japan,Denmark,2.951854239,0,5,Japan_p10,Japan_p7,Japan_p3,Japan_p6,Denmark_p6,Denmark_p11,Denmark_p4,Denmark_p5
16,Japan,Denmark,0.2373864894,0,0,Japan_p8,Japan_p4,Japan_p2,Japan_p12,Denmark_p11,Denmark_p6,Denmark_p4,Denmark_p2
17,Japan,Sweden,3.133893244,9,2,Japan_p9,Japan_p12,Japan_p10,Japan_p4,Sweden_p5,Sweden_p2,Sweden_p3,Sweden_p4
17,Japan,Sweden,2.266079043,2,2,Japan_p3,Japan_p8,Japan_p5,Japan_p2,Sweden_p5,Sweden_p12,Sweden_p4,Sweden_p6
17,Japan,Sweden,1.143397552,2,0,Japan_p12,Japan_p4,Japan_p8,Japan_p2,Sweden_p5,Sweden_p3,Sweden_p8,Sweden_p2
17,Japan,Sweden,5.342163156,11,9,Japan_p8,Japan_p2,Japan_p1,Japan_p5,Sweden_p10,Sweden_p2,Sweden_p6,Sweden_p7
17,Japan,Sweden,2.068666776,1,3,Japan_p7,Japan_p8,Japan_p3,Japan_p5,Sweden_p2,Sweden_p11,Sweden_p10,Sweden_p5
17,Japan,Sweden,2.759490864,4,0,Japan_p8,Japan_p7,Japan_p3,Japan_p2,Sweden_p11,Sweden_p5,Sweden_p1,Sweden_p3
17,Japan,Sweden,3.223548711,8,5,Japan_p3,Japan_p10,Japan_p5,Japan_p2,Sweden_p6,Sweden_p9,Sweden_p10,Sweden_p5
17,Japan,Sweden,2.600231513,4,3,Japan_p3,Japan_p2,Japan_p12,Japan_p4,Sweden_p11,Sweden_p1,Sweden_p5,Sweden_p3
17,Japan,Sweden,4.039165015,9,7,Japan_p4,Japan_p8,Japan_p9,Japan_p10,Sweden_p1,Sweden_p7,Sweden_p9,Sweden_p5
17,Japan,Sweden,5.342844636,8,15,Japan_p5,Japan_p2,Japan_p3,Japan_p1,Sweden_p5,Sweden_p12,Sweden_p9,Sweden_p10
17,Japan,Sweden,0.08051948961,0,0,Japan_p12,Japan_p1,Japan_p5,Japan_p3,Sweden_p8,Sweden_p12,Sweden_p7,Sweden_p3
18,Japan,Brazil,5.512995662,8,12,Japan_p12,Japan_p2,Japan_p8,Japan_p1,Brazil_p4,Brazil_p1,Brazil_p12,Brazil_p5
18,Japan,Brazil,2.12067229,2,2,Japan_p8,Japan_p5,Japan_p7,Japan_p3,Brazil_p2,Brazil_p10,Brazil_p12,Brazil_p11
18,Japan,Brazil,3.414844319,8,2,Japan_p3,Japan_p8,Japan_p9,Japan_p10,Brazil_p6,Brazil_p8,Brazil_p7,Brazil_p4
18,Japan,Brazil,0.5845470116,2,1,Japan_p5,Japan_p4,Japan_p1,Japan_p11,Brazil_p11,Brazil_p2,Brazil_p4,Brazil_p9
18,Japan,Brazil,2.62551653,5,10,Japan_p4,Japan_p10,Japan_p5,Japan_p6,Brazil_p7,Brazil_p8,Brazil_p4,Brazil_p1
18,Japan,Brazil,4.479068024,3,5,Japan_p4,Japan_p9,Japan_p7,Japan_p5,Brazil_p12,Brazil_p3,Brazil_p5,Brazil_p2
18,Japan,Brazil,2.053432927,4,4,Japan_p10,Japan_p11,Japan_p7,Japan_p4,Brazil_p1,Brazil_p7,Brazil_p12,Brazil_p4
18,Japan,Brazil,5.541313555,10,6,Japan_p1,Japan_p7,Japan_p2,Japan_p5,Brazil_p2,Brazil_p3,Brazil_p7,Brazil_p12
18,Japan,Brazil,3.27335041,4,5,Japan_p2,Japan_p6,Japan_p10,Japan_p4,Brazil_p10,Brazil_p12,Brazil_p8,Brazil_p4
18,Japan,Brazil,1.776647908,3,2,Japan_p7,Japan_p1,Japan_p6,Japan_p5,Brazil_p7,Brazil_p2,Brazil_p5,Brazil_p11
18,Japan,Brazil,0.6176113635,1,2,Japan_p4,Japan_p9,Japan_p7,Japan_p8,Brazil_p12,Brazil_p6,Brazil_p1,Brazil_p2
19,Japan,Columbia,4.03118386,6,2,Japan_p3,Japan_p9,Japan_p1,Japan_p8,Columbia_p9,Columbia_p12,Columbia_p11,Columbia_p7
19,Japan,Columbia,3.626225127,6,4,Japan_p7,Japan_p10,Japan_p5,Japan_p12,Columbia_p3,Columbia_p11,Columbia_p8,Columbia_p2
19,Japan,Columbia,0.8868896484,0,2,Japan_p5,Japan_p11,Japan_p4,Japan_p7,Columbia_p8,Columbia_p5,Columbia_p1,Columbia_p3
19,Japan,Columbia,1.03305533,3,1,Japan_p12,Japan_p3,Japan_p4,Japan_p9,Columbia_p9,Columbia_p10,Columbia_p3,Columbia_p7
19,Japan,Columbia,3.071057247,2,2,Japan_p4,Japan_p5,Japan_p12,Japan_p7,Columbia_p2,Columbia_p4,Columbia_p8,Columbia_p11
19,Japan,Columbia,5.846715188,16,5,Japan_p1,Japan_p5,Japan_p6,Japan_p7,Columbia_p4,Columbia_p8,Columbia_p6,Columbia_p9
19,Japan,Columbia,4.428228713,7,4,Japan_p12,Japan_p1,Japan_p8,Japan_p5,Columbia_p12,Columbia_p5,Columbia_p10,Columbia_p3
19,Japan,Columbia,3.572908598,9,6,Japan_p9,Japan_p8,Japan_p1,Japan_p10,Columbia_p11,Columbia_p8,Columbia_p9,Columbia_p7
19,Japan,Columbia,2.693769085,5,2,Japan_p1,Japan_p6,Japan_p10,Japan_p5,Columbia_p4,Columbia_p1,Columbia_p3,Columbia_p5
19,Japan,Columbia,2.809967203,3,3,Japan_p2,Japan_p5,Japan_p1,Japan_p7,Columbia_p3,Columbia_p1,Columbia_p7,Columbia_p5
20,Japan,Poland,3.667144561,11,1,Japan_p2,Japan_p12,Japan_p7,Japan_p4,Poland_p10,Poland_p2,Poland_p5,Poland_p6
20,Japan,Poland,1.441106554,3,3,Japan_p1,Japan_p3,Japan_p10,Japan_p6,Poland_p8,Poland_p6,Poland_p1,Poland_p11
20,Japan,Poland,7.152819996,17,10,Japan_p8,Japan_p12,Japan_p11,Japan_p4,Poland_p4,Poland_p10,Poland_p7,Poland_p11
20,Japan,Poland,1.703168616,3,0,Japan_p1,Japan_p12,Japan_p11,Japan_p4,Poland_p10,Poland_p1,Poland_p4,Poland_p3
20,Japan,Poland,2.177374558,3,3,Japan_p1,Japan_p12,Japan_p6,Japan_p4,Poland_p3,Poland_p2,Poland_p4,Poland_p12
20,Japan,Poland,1.511742036,0,2,Japan_p8,Japan_p2,Japan_p3,Japan_p7,Poland_p6,Poland_p9,Poland_p12,Poland_p5
20,Japan,Poland,2.269682918,3,3,Japan_p11,Japan_p3,Japan_p1,Japan_p7,Poland_p8,Poland_p2,Poland_p4,Poland_p1
20,Japan,Poland,3.526531915,3,11,Japan_p3,Japan_p2,Japan_p1,Japan_p10,Poland_p4,Poland_p7,Poland_p8,Poland_p1
20,Japan,Poland,2.477920643,3,0,Japan_p3,Japan_p6,Japan_p12,Japan_p1,Poland_p11,Poland_p7,Poland_p6,Poland_p8
20,Japan,Poland,3.830764187,10,5,Japan_p8,Japan_p4,Japan_p12,Japan_p6,Poland_p5,Poland_p10,Poland_p11,Poland_p6
20,Japan,Poland,1.277814794,1,3,Japan_p4,Japan_p7,Japan_p1,Japan_p9,Poland_p12,Poland_p9,Poland_p3,Poland_p8
20,Japan,Poland,0.9639292222,0,1,Japan_p7,Japan_p6,Japan_p3,Japan_p4,Poland_p6,Poland_p3,Poland_p5,Poland_p11
21,Japan,Argentina,2.490749104,8,1,Japan_p11,Japan_p8,Japan_p4,Japan_p12,Argentina_p6,Argentina_p8,Argentina_p12,Argentina_p3
21,Japan,Argentina,3.212118383,4,2,Japan_p1,Japan_p7,Japan_p12,Japan_p8,Argentina_p12,Argentina_p11,Argentina_p6,Argentina_p10
21,Japan,Argentina,2.868282625,7,1,Japan_p4,Japan_p2,Japan_p7,Japan_p12,Argentina_p11,Argentina_p4,Argentina_p8,Argentina_p6
21,Japan,Argentina,1.652960336,4,0,Japan_p8,Japan_p3,Japan_p1,Japan_p6,Argentina_p11,Argentina_p8,Argentina_p9,Argentina_p10
21,Japan,Argentina,1.716419777,1,2,Japan_p5,Japan_p1,Japan_p10,Japan_p2,Argentina_p9,Argentina_p6,Argentina_p3,Argentina_p12
21,Japan,Argentina,1.952789987,2,2,Japan_p4,Japan_p1,Japan_p11,Japan_p7,Argentina_p6,Argentina_p3,Argentina_p9,Argentina_p12
21,Japan,Argentina,1.86168262,1,0,Japan_p4,Japan_p7,Japan_p6,Japan_p5,Argentina_p3,Argentina_p12,Argentina_p11,Argentina_p6
21,Japan,Argentina,3.547846357,4,3,Japan_p10,Japan_p3,Japan_p1,Japan_p2,Argentina_p6,Argentina_p2,Argentina_p7,Argentina_p12
21,Japan,Argentina,2.224047206,6,1,Japan_p3,Japan_p11,Japan_p10,Japan_p8,Argentina_p7,Argentina_p6,Argentina_p11,Argentina_p3
21,Japan,Argentina,0.714498044,0,0,Japan_p11,Japan_p8,Japan_p3,Japan_p4,Argentina_p3,Argentina_p8,Argentina_p6,Argentina_p7
21,Japan,Argentina,0.643451973,3,0,Japan_p12,Japan_p10,Japan_p4,Japan_p6,Argentina_p6,Argentina_p4,Argentina_p5,Argentina_p1
21,Japan,Argentina,1.575778711,1,2,Japan_p8,Japan_p5,Japan_p12,Japan_p3,Argentina_p4,Argentina_p6,Argentina_p11,Argentina_p1
21,Japan,Argentina,1.613492918,2,0,Japan_p8,Japan_p6,Japan_p12,Japan_p4,Argentina_p1,Argentina_p7,Argentina_p11,Argentina_p10
21,Japan,Argentina,4.466960341,9,2,Japan_p1,Japan_p7,Japan_p4,Japan_p9,Argentina_p11,Argentina_p12,Argentina_p4,Argentina_p2
21,Japan,Argentina,1.458921618,1,2,Japan_p7,Japan_p1,Japan_p8,Japan_p9,Argentina_p3,Argentina_p2,Argentina_p11,Argentina_p10
22,Japan,Chile,2.926901803,9,3,Japan_p8,Japan_p11,Japan_p10,Japan_p4,Chile_p3,Chile_p1,Chile_p2,Chile_p5
22,Japan,Chile,3.027512278,5,6,Japan_p3,Japan_p2,Japan_p5,Japan_p8,Chile_p4,Chile_p6,Chile_p5,Chile_p11
22,Japan,Chile,1.109924583,3,1,Japan_p6,Japan_p8,Japan_p12,Japan_p4,Chile_p8,Chile_p1,Chile_p5,Chile_p2
22,Japan,Chile,1.250654609,2,4,Japan_p11,Japan_p12,Japan_p4,Japan_p1,Chile_p3,Chile_p1,Chile_p2,Chile_p8
22,Japan,Chile,2.610068729,3,6,Japan_p6,Japan_p12,Japan_p3,Japan_p4,Chile_p8,Chile_p10,Chile_p2,Chile_p5
22,Japan,Chile,1.124750029,4,2,Japan_p12,Japan_p8,Japan_p5,Japan_p1,Chile_p1,Chile_p4,Chile_p6,Chile_p12
22,Japan,Chile,0.6117163099,3,1,Japan_p1,Japan_p6,Japan_p12,Japan_p8,Chile_p12,Chile_p2,Chile_p6,Chile_p9
22,Japan,Chile,6.302277987,11,5,Japan_p6,Japan_p2,Japan_p3,Japan_p4,Chile_p9,Chile_p4,Chile_p7,Chile_p5
22,Japan,Chile,1.1627401,0,3,Japan_p10,Japan_p12,Japan_p1,Japan_p5,Chile_p11,Chile_p4,Chile_p6,Chile_p12
22,Japan,Chile,2.709961937,5,7,Japan_p3,Japan_p4,Japan_p11,Japan_p5,Chile_p10,Chile_p6,Chile_p2,Chile_p12
22,Japan,Chile,6.998375316,21,8,Japan_p7,Japan_p12,Japan_p5,Japan_p8,Chile_p5,Chile_p7,Chile_p2,Chile_p10
22,Japan,Chile,2.165116318,7,3,Japan_p3,Japan_p7,Japan_p8,Japan_p12,Chile_p3,Chile_p7,Chile_p12,Chile_p2
23,Great.Britain,USA,1.316125665,2,5,Great.Britain_p5,Great.Britain_p9,Great.Britain_p4,Great.Britain_p1,USA_p8,USA_p12,USA_p7,USA_p9
23,Great.Britain,USA,1.61162109,0,5,Great.Britain_p12,Great.Britain_p1,Great.Britain_p3,Great.Britain_p8,USA_p7,USA_p12,USA_p6,USA_p8
23,Great.Britain,USA,4.757449374,9,7,Great.Britain_p12,Great.Britain_p4,Great.Britain_p9,Great.Britain_p6,USA_p10,USA_p6,USA_p12,USA_p1
23,Great.Britain,USA,4.624373238,10,4,Great.Britain_p11,Great.Britain_p2,Great.Britain_p12,Great.Britain_p1,USA_p4,USA_p5,USA_p8,USA_p12
23,Great.Britain,USA,2.411091781,3,2,Great.Britain_p3,Great.Britain_p10,Great.Britain_p7,Great.Britain_p1,USA_p1,USA_p9,USA_p11,USA_p4
23,Great.Britain,USA,1.537889191,1,1,Great.Britain_p12,Great.Britain_p2,Great.Britain_p9,Great.Britain_p1,USA_p7,USA_p5,USA_p11,USA_p4
23,Great.Britain,USA,3.248044985,6,7,Great.Britain_p2,Great.Britain_p12,Great.Britain_p3,Great.Britain_p9,USA_p9,USA_p3,USA_p7,USA_p5
23,Great.Britain,USA,1.330205086,2,2,Great.Britain_p10,Great.Britain_p7,Great.Britain_p9,Great.Britain_p11,USA_p7,USA_p3,USA_p9,USA_p5
23,Great.Britain,USA,2.875710315,1,7,Great.Britain_p12,Great.Britain_p2,Great.Britain_p10,Great.Britain_p6,USA_p11,USA_p12,USA_p6,USA_p9
23,Great.Britain,USA,1.683851765,7,6,Great.Britain_p4,Great.Britain_p5,Great.Britain_p10,Great.Britain_p2,USA_p9,USA_p11,USA_p8,USA_p4
23,Great.Britain,USA,2.251799913,2,1,Great.Britain_p8,Great.Britain_p3,Great.Britain_p1,Great.Britain_p12,USA_p8,USA_p6,USA_p3,USA_p7
23,Great.Britain,USA,1.95420975,1,3,Great.Britain_p4,Great.Britain_p11,Great.Britain_p12,Great.Britain_p6,USA_p4,USA_p2,USA_p8,USA_p7
23,Great.Britain,USA,2.397627848,2,2,Great.Britain_p4,Great.Britain_p3,Great.Britain_p11,Great.Britain_p9,USA_p5,USA_p1,USA_p12,USA_p4
24,Great.Britain,Japan,1.166783112,2,0,Great.Britain_p5,Great.Britain_p11,Great.Britain_p9,Great.Britain_p1,Japan_p12,Japan_p5,Japan_p8,Japan_p10
24,Great.Britain,Japan,0.5050364631,1,0,Great.Britain_p12,Great.Britain_p11,Great.Britain_p1,Great.Britain_p2,Japan_p3,Japan_p9,Japan_p5,Japan_p1
24,Great.Britain,Japan,2.645899143,8,5,Great.Britain_p12,Great.Britain_p9,Great.Britain_p6,Great.Britain_p3,Japan_p5,Japan_p4,Japan_p3,Japan_p11
24,Great.Britain,Japan,2.895466921,7,1,Great.Britain_p7,Great.Britain_p9,Great.Britain_p2,Great.Britain_p12,Japan_p5,Japan_p8,Japan_p4,Japan_p11
24,Great.Britain,Japan,7.652007111,12,17,Great.Britain_p4,Great.Britain_p12,Great.Britain_p1,Great.Britain_p6,Japan_p3,Japan_p6,Japan_p12,Japan_p1
24,Great.Britain,Japan,1.690376343,3,1,Great.Britain_p12,Great.Britain_p8,Great.Britain_p4,Great.Britain_p11,Japan_p12,Japan_p8,Japan_p7,Japan_p3
24,Great.Britain,Japan,4.107266676,8,6,Great.Britain_p11,Great.Britain_p4,Great.Britain_p9,Great.Britain_p10,Japan_p9,Japan_p4,Japan_p5,Japan_p3
24,Great.Britain,Japan,4.479774087,2,9,Great.Britain_p1,Great.Britain_p5,Great.Britain_p12,Great.Britain_p6,Japan_p1,Japan_p12,Japan_p10,Japan_p6
24,Great.Britain,Japan,3.721357438,4,8,Great.Britain_p10,Great.Britain_p3,Great.Britain_p8,Great.Britain_p9,Japan_p12,Japan_p6,Japan_p4,Japan_p1
24,Great.Britain,Japan,1.110226071,3,1,Great.Britain_p12,Great.Britain_p4,Great.Britain_p2,Great.Britain_p1,Japan_p4,Japan_p7,Japan_p8,Japan_p2
24,Great.Britain,Japan,2.025806634,3,1,Great.Britain_p5,Great.Britain_p10,Great.Britain_p2,Great.Britain_p11,Japan_p10,Japan_p4,Japan_p12,Japan_p2
25,Great.Britain,Canada,5.311736273,12,4,Great.Britain_p2,Great.Britain_p3,Great.Britain_p12,Great.Britain_p7,Canada_p6,Canada_p2,Canada_p8,Canada_p1
25,Great.Britain,Canada,2.453861335,6,8,Great.Britain_p10,Great.Britain_p11,Great.Britain_p8,Great.Britain_p3,Canada_p2,Canada_p9,Canada_p11,Canada_p8
25,Great.Britain,Canada,6.04502227,5,4,Great.Britain_p10,Great.Britain_p4,Great.Britain_p9,Great.Britain_p7,Canada_p2,Canada_p10,Canada_p7,Canada_p8
25,Great.Britain,Canada,3.19957708,4,3,Great.Britain_p9,Great.Britain_p1,Great.Britain_p12,Great.Britain_p8,Canada_p2,Canada_p7,Canada_p8,Canada_p10
25,Great.Britain,Canada,1.757686555,3,1,Great.Britain_p3,Great.Britain_p11,Great.Britain_p10,Great.Britain_p4,Canada_p11,Canada_p10,Canada_p5,Canada_p12
25,Great.Britain,Canada,4.900941433,5,4,Great.Britain_p9,Great.Britain_p5,Great.Britain_p4,Great.Britain_p11,Canada_p11,Canada_p1,Canada_p2,Canada_p4
25,Great.Britain,Canada,2.148456399,6,3,Great.Britain_p11,Great.Britain_p2,Great.Britain_p12,Great.Britain_p7,Canada_p1,Canada_p4,Canada_p6,Canada_p10
25,Great.Britain,Canada,4.812806355,8,5,Great.Britain_p12,Great.Britain_p4,Great.Britain_p3,Great.Britain_p2,Canada_p1,Canada_p11,Canada_p12,Canada_p3
25,Great.Britain,Canada,1.369912302,3,4,Great.Britain_p2,Great.Britain_p9,Great.Britain_p12,Great.Britain_p5,Canada_p2,Canada_p6,Canada_p7,Canada_p8
26,Great.Britain,France,5.562962714,3,8,Great.Britain_p9,Great.Britain_p12,Great.Britain_p2,Great.Britain_p3,France_p2,France_p7,France_p10,France_p3
26,Great.Britain,France,3.802785779,11,6,Great.Britain_p7,Great.Britain_p10,Great.Britain_p3,Great.Britain_p4,France_p3,France_p6,France_p2,France_p11
26,Great.Britain,France,3.836323941,8,4,Great.Britain_p12,Great.Britain_p4,Great.Britain_p6,Great.Britain_p8,France_p2,France_p3,France_p12,France_p4
26,Great.Britain,France,8,17,14,Great.Britain_p7,Great.Britain_p9,Great.Britain_p1,Great.Britain_p10,France_p9,France_p5,France_p1,France_p12
26,Great.Britain,France,2.575501289,2,3,Great.Britain_p4,Great.Britain_p10,Great.Britain_p7,Great.Britain_p3,France_p9,France_p12,France_p4,France_p1
26,Great.Britain,France,3.462340619,6,7,Great.Britain_p2,Great.Britain_p10,Great.Britain_p12,Great.Britain_p6,France_p7,France_p4,France_p8,France_p10
26,Great.Britain,France,1.168604503,1,4,Great.Britain_p8,Great.Britain_p12,Great.Britain_p4,Great.Britain_p7,France_p7,France_p8,France_p11,France_p5
26,Great.Britain,France,0.6714398471,1,1,Great.Britain_p8,Great.Britain_p5,Great.Britain_p9,Great.Britain_p10,France_p4,France_p12,France_p8,France_p11
26,Great.Britain,France,2.449546657,2,4,Great.Britain_p10,Great.Britain_p5,Great.Britain_p6,Great.Britain_p11,France_p6,France_p4,France_p10,France_p5
26,Great.Britain,France,0.470494651,1,1,Great.Britain_p10,Great.Britain_p6,Great.Britain_p4,Great.Britain_p3,France_p5,France_p6,France_p4,France_p11
26,Great.Britain,France,3,2,8,Great.Britain_p10,Great.Britain_p9,Great.Britain_p3,Great.Britain_p8,France_p3,France_p1,France_p5,France_p2
27,Great.Britain,Denmark,3.325831665,3,1,Great.Britain_p7,Great.Britain_p6,Great.Britain_p10,Great.Britain_p5,Denmark_p1,Denmark_p2,Denmark_p11,Denmark_p9
27,Great.Britain,Denmark,5.557607943,14,6,Great.Britain_p7,Great.Britain_p5,Great.Britain_p10,Great.Britain_p11,Denmark_p9,Denmark_p7,Denmark_p11,Denmark_p3
27,Great.Britain,Denmark,3.577448219,6,5,Great.Britain_p2,Great.Britain_p12,Great.Britain_p11,Great.Britain_p1,Denmark_p11,Denmark_p1,Denmark_p12,Denmark_p2
27,Great.Britain,Denmark,2.677852768,3,6,Great.Britain_p5,Great.Britain_p11,Great.Britain_p9,Great.Britain_p4,Denmark_p12,Denmark_p6,Denmark_p7,Denmark_p8
27,Great.Britain,Denmark,1.687947424,2,5,Great.Britain_p1,Great.Britain_p9,Great.Britain_p12,Great.Britain_p6,Denmark_p3,Denmark_p9,Denmark_p1,Denmark_p4
27,Great.Britain,Denmark,2.287293515,5,2,Great.Britain_p1,Great.Britain_p4,Great.Britain_p3,Great.Britain_p5,Denmark_p7,Denmark_p11,Denmark_p12,Denmark_p10
27,Great.Britain,Denmark,1.686403471,1,4,Great.Britain_p7,Great.Britain_p4,Great.Britain_p9,Great.Britain_p10,Denmark_p3,Denmark_p7,Denmark_p5,Denmark_p1
27,Great.Britain,Denmark,6.481459773,10,11,Great.Britain_p1,Great.Britain_p5,Great.Britain_p6,Great.Britain_p12,Denmark_p9,Denmark_p12,Denmark_p1,Denmark_p5
27,Great.Britain,Denmark,4.718155221,7,12,Great.Britain_p1,Great.Britain_p12,Great.Britain_p6,Great.Britain_p9,Denmark_p1,Denmark_p12,Denmark_p9,Denmark_p11
28,Great.Britain,Sweden,2.278303478,5,2,Great.Britain_p2,Great.Britain_p5,Great.Britain_p10,Great.Britain_p11,Sweden_p6,Sweden_p11,Sweden_p5,Sweden_p12
28,Great.Britain,Sweden,1.541943683,2,0,Great.Britain_p12,Great.Britain_p4,Great.Britain_p1,Great.Britain_p8,Sweden_p11,Sweden_p5,Sweden_p6,Sweden_p3
28,Great.Britain,Sweden,1.998944999,3,2,Great.Britain_p3,Great.Britain_p4,Great.Britain_p10,Great.Britain_p7,Sweden_p12,Sweden_p5,Sweden_p8,Sweden_p11
28,Great.Britain,Sweden,0.6927145432,0,1,Great.Britain_p5,Great.Britain_p9,Great.Britain_p4,Great.Britain_p11,Sweden_p2,Sweden_p4,Sweden_p6,Sweden_p5
28,Great.Britain,Sweden,4.105477033,9,4,Great.Britain_p10,Great.Britain_p12,Great.Britain_p2,Great.Britain_p1,Sweden_p5,Sweden_p7,Sweden_p1,Sweden_p9
28,Great.Britain,Sweden,1.722987296,0,3,Great.Britain_p6,Great.Britain_p7,Great.Britain_p12,Great.Britain_p9,Sweden_p4,Sweden_p2,Sweden_p7,Sweden_p5
28,Great.Britain,Sweden,1.774824021,2,5,Great.Britain_p6,Great.Britain_p1,Great.Britain_p12,Great.Britain_p3,Sweden_p11,Sweden_p5,Sweden_p12,Sweden_p10
28,Great.Britain,Sweden,2.243807315,8,6,Great.Britain_p8,Great.Britain_p4,Great.Britain_p1,Great.Britain_p12,Sweden_p3,Sweden_p10,Sweden_p4,Sweden_p5
28,Great.Britain,Sweden,1.042879668,5,2,Great.Britain_p2,Great.Britain_p12,Great.Britain_p10,Great.Britain_p7,Sweden_p10,Sweden_p7,Sweden_p6,Sweden_p1
28,Great.Britain,Sweden,2.469559686,5,5,Great.Britain_p12,Great.Britain_p3,Great.Britain_p8,Great.Britain_p9,Sweden_p12,Sweden_p9,Sweden_p5,Sweden_p3
28,Great.Britain,Sweden,4.265788957,6,11,Great.Britain_p9,Great.Britain_p12,Great.Britain_p6,Great.Britain_p4,Sweden_p7,Sweden_p6,Sweden_p10,Sweden_p3
28,Great.Britain,Sweden,1.783258621,1,0,Great.Britain_p12,Great.Britain_p4,Great.Britain_p11,Great.Britain_p6,Sweden_p3,Sweden_p5,Sweden_p4,Sweden_p12
28,Great.Britain,Sweden,2.432778804,5,3,Great.Britain_p7,Great.Britain_p8,Great.Britain_p12,Great.Britain_p3,Sweden_p3,Sweden_p7,Sweden_p1,Sweden_p12
28,Great.Britain,Sweden,0.8356050227,0,1,Great.Britain_p9,Great.Britain_p5,Great.Britain_p3,Great.Britain_p4,Sweden_p11,Sweden_p3,Sweden_p7,Sweden_p6
28,Great.Britain,Sweden,2.694435855,10,4,Great.Britain_p9,Great.Britain_p6,Great.Britain_p8,Great.Britain_p12,Sweden_p2,Sweden_p5,Sweden_p9,Sweden_p6
28,Great.Britain,Sweden,0.1166910175,0,0,Great.Britain_p12,Great.Britain_p4,Great.Britain_p8,Great.Britain_p11,Sweden_p3,Sweden_p6,Sweden_p2,Sweden_p7
29,Great.Britain,Brazil,4.871250411,10,6,Great.Britain_p7,Great.Britain_p2,Great.Britain_p12,Great.Britain_p4,Brazil_p2,Brazil_p7,Brazil_p8,Brazil_p6
29,Great.Britain,Brazil,3.389709988,7,4,Great.Britain_p11,Great.Britain_p10,Great.Britain_p1,Great.Britain_p5,Brazil_p12,Brazil_p5,Brazil_p3,Brazil_p2
29,Great.Britain,Brazil,2.186939038,2,2,Great.Britain_p10,Great.Britain_p8,Great.Britain_p3,Great.Britain_p9,Brazil_p2,Brazil_p8,Brazil_p7,Brazil_p3
29,Great.Britain,Brazil,2.497786719,2,8,Great.Britain_p12,Great.Britain_p9,Great.Britain_p3,Great.Britain_p2,Brazil_p1,Brazil_p10,Brazil_p12,Brazil_p5
29,Great.Britain,Brazil,4.791144189,6,6,Great.Britain_p9,Great.Britain_p4,Great.Britain_p8,Great.Britain_p10,Brazil_p5,Brazil_p8,Brazil_p6,Brazil_p4
29,Great.Britain,Brazil,2.14804835,4,2,Great.Britain_p3,Great.Britain_p4,Great.Britain_p10,Great.Britain_p6,Brazil_p1,Brazil_p9,Brazil_p10,Brazil_p4
29,Great.Britain,Brazil,2.95353567,3,2,Great.Britain_p8,Great.Britain_p9,Great.Britain_p4,Great.Britain_p10,Brazil_p7,Brazil_p9,Brazil_p2,Brazil_p10
29,Great.Britain,Brazil,1.585333903,2,6,Great.Britain_p7,Great.Britain_p9,Great.Britain_p1,Great.Britain_p12,Brazil_p5,Brazil_p7,Brazil_p10,Brazil_p9
29,Great.Britain,Brazil,3.953367396,3,4,Great.Britain_p9,Great.Britain_p8,Great.Britain_p7,Great.Britain_p12,Brazil_p11,Brazil_p3,Brazil_p10,Brazil_p2
29,Great.Britain,Brazil,3.493739875,6,4,Great.Britain_p9,Great.Britain_p7,Great.Britain_p2,Great.Britain_p12,Brazil_p3,Brazil_p6,Brazil_p12,Brazil_p10
29,Great.Britain,Brazil,0.1291444599,0,0,Great.Britain_p9,Great.Britain_p5,Great.Britain_p11,Great.Britain_p3,Brazil_p4,Brazil_p5,Brazil_p1,Brazil_p8
30,Great.Britain,Columbia,2.874616604,6,1,Great.Britain_p9,Great.Britain_p3,Great.Britain_p4,Great.Britain_p11,Columbia_p1,Columbia_p9,Columbia_p2,Columbia_p10
30,Great.Britain,Columbia,5.858344738,8,12,Great.Britain_p5,Great.Britain_p2,Great.Britain_p12,Great.Britain_p1,Columbia_p10,Columbia_p4,Columbia_p8,Columbia_p5
30,Great.Britain,Columbia,3.523371375,3,6,Great.Britain_p10,Great.Britain_p2,Great.Britain_p5,Great.Britain_p3,Columbia_p12,Columbia_p11,Columbia_p7,Columbia_p9
30,Great.Britain,Columbia,4.040514948,7,7,Great.Britain_p9,Great.Britain_p6,Great.Britain_p8,Great.Britain_p12,Columbia_p8,Columbia_p11,Columbia_p5,Columbia_p12
