CreditPolicy,Purpose,IntRate,Installment,Dti,Fico,DaysWithCrLine,RevolBal,RevolUtil,InqLast6mths,Delinq2yrs,PubRec,NotFullyPaid,AnnualInc
1,debt_consolidation,0.0964,320.99,3.6,712,2850.0,10157,26.2,0,1,0,0,67000.00010900217
1,small_business,0.147,862.97,5.79,677,4739.0,4209,75.2,2,0,0,1,87000.00020560528
1,credit_card,0.0807,250.95,10.44,767,3449.041667,0,0.0,1,0,0,0,54000.00024049383
1,all_other,0.0743,87.01,3.96,767,3930.0,1773,5.0,1,0,0,0,29375.9998995277
1,all_other,0.0775,62.45,2.4,742,2290.041667,949,55.8,1,0,0,1,24000.000016078007
1,home_improvement,0.1375,851.41,19.78,687,2399.041667,12308,43.6,2,0,0,1,74999.99981111639
1,credit_card,0.1059,244.09,12.1,687,4019.0,7914,30.8,3,2,0,0,39975.00009185638
1,debt_consolidation,0.1438,687.25,15.7,672,3690.0,9150,96.3,0,0,0,0,42499.99979121842
1,debt_consolidation,0.1122,656.86,14.04,702,1800.0,21777,53.7,3,0,0,0,38556.00004226281
1,all_other,0.128,537.57,12.43,667,2580.0,4281,63.0,3,0,0,0,97188.00038515705
1,debt_consolidation,0.0964,320.99,8.17,712,3300.0,4475,63.0,0,0,0,0,24959.999938015233
1,debt_consolidation,0.0996,386.99,8.17,707,3839.041667,25413,45.2,2,0,0,0,99999.99950297715
1,small_business,0.0838,315.12,2.28,742,4740.0,15043,65.2,2,0,0,0,106999.9996314874
1,major_purchase,0.1059,292.91,5.56,682,1350.041667,6353,39.5,2,0,0,0,25919.999987915813
1,debt_consolidation,0.0807,125.48,10.33,742,1920.0416670000002,3737,55.8,1,0,0,0,21600.00000707927
1,debt_consolidation,0.0933,383.45,7.47,717,5580.041667,11370,41.6,0,2,0,0,68639.99971433105
1,debt_consolidation,0.1343,523.78,17.4,667,10380.04167,18403,73.3,0,1,0,0,36000.00009222308
1,all_other,0.1217,199.78,6.81,662,2041.0416670000002,19504,77.3,0,0,0,0,119999.99978829804
1,debt_consolidation,0.0933,575.17,16.95,747,3630.0,10463,8.2,2,0,0,0,101999.99976882646
1,debt_consolidation,0.0901,95.42,6.72,707,3329.0,2808,51.1,3,1,0,0,10000.000000238182
1,debt_consolidation,0.0901,477.07,6.88,742,4589.041667,6297,14.5,0,0,0,0,71000.00028233489
1,all_other,0.0807,345.06,14.07,792,7867.041667,33060,21.7,0,0,0,0,61999.999750311785
1,all_other,0.1122,155.19,23.03,717,2580.0,4500,13.0,0,0,0,1,19800.000006284008
1,home_improvement,0.0996,644.97,13.28,732,1770.0,2344,9.8,1,0,0,0,73992.00013066281
1,all_other,0.0712,92.8,1.19,797,6270.041667,2907,4.0,0,0,0,0,60599.99987532122
1,debt_consolidation,0.0996,306.36,21.93,727,4593.041667,26218,28.7,2,0,0,0,58000.00002734374
1,debt_consolidation,0.1154,143.53,24.71,707,1291.041667,5967,25.5,0,0,0,0,21999.999992510035
1,credit_card,0.0964,288.89,10.36,702,6119.0,27786,85.5,2,0,1,1,111999.99996895
1,all_other,0.0933,87.88,13.46,702,6120.0,27786,85.5,2,0,1,1,111999.99996895
1,all_other,0.0901,381.66,4.28,722,4080.041667,7335,45.8,1,1,0,0,119999.99978829804
1,debt_consolidation,0.1122,197.06,0.0,672,2519.0,0,0.0,1,1,0,0,49500.000071439266
1,credit_card,0.0807,83.92,16.68,737,6988.0,19210,48.3,0,0,0,0,39999.99987615706
1,small_business,0.0964,481.48,4.05,717,2759.041667,11601,85.9,3,0,0,0,39999.99987615706
1,debt_consolidation,0.0996,253.16,6.14,697,2040.0416670000002,991,34.2,1,0,0,0,26000.000077905912
1,all_other,0.0743,77.69,2.45,762,6240.0,141287,9.4,5,1,0,0,522000.00163658726
1,all_other,0.1014,97.0,8.71,687,2311.041667,199,1.1,1,1,0,0,119999.99978829804
1,all_other,0.1046,259.87,11.28,692,5018.041667,63580,80.6,1,0,0,1,119999.99978829804
1,home_improvement,0.0743,124.3,5.82,772,5430.0,773,4.8,0,0,0,0,62500.0002672192
1,debt_consolidation,0.133,67.68,22.0,662,1470.0,1042,37.2,3,1,0,0,18000.000002190576
1,debt_consolidation,0.133,406.07,7.16,662,1530.041667,137,3.2,1,1,0,1,26999.999865365404
1,credit_card,0.0983,241.41,2.69,712,4709.0,1944,47.4,0,0,1,0,95999.99995680261
1,small_business,0.1393,170.72,20.72,662,7109.041667,16613,18.3,1,1,0,1,38000.000049076116
1,educational,0.0838,293.85,0.0,737,1139.0,0,0.0,1,0,0,0,12000.000002758341
1,credit_card,0.133,318.09,17.04,662,6179.0,5181,97.8,3,0,1,0,49999.99977948582
1,major_purchase,0.092,63.79,18.65,727,3455.041667,597,14.2,2,1,0,0,24000.000016078007
1,all_other,0.0743,217.52,1.72,807,7230.0,3202,1.1,1,0,0,0,59999.99992774572
1,credit_card,0.1236,667.74,13.42,687,3420.041667,46086,92.7,0,0,0,0,133000.0003718826
1,debt_consolidation,0.1236,133.55,8.66,662,6839.041667,9380,44.1,1,0,1,1,49999.99977948582
1,debt_consolidation,0.1014,421.14,17.01,752,4349.0,35944,56.2,2,0,0,0,39999.99987615706
1,all_other,0.1362,339.94,1.21,672,2519.0,0,0.0,0,1,0,0,49500.000071439266
1,debt_consolidation,0.1078,365.51,14.26,702,6780.041667,7973,89.6,0,0,0,0,59999.99992774572
1,debt_consolidation,0.0807,313.69,9.95,752,5167.0,8522,21.7,1,0,0,0,24599.999952756832
1,credit_card,0.1583,876.83,18.08,677,3330.0,62976,86.1,2,2,0,0,119999.99978829804
1,debt_consolidation,0.1362,316.99,21.88,667,1601.041667,7429,82.5,0,0,0,0,29999.999980671204
1,small_business,0.1236,701.12,0.85,682,2579.0,639,13.6,1,0,0,1,48000.000005278656
1,debt_consolidation,0.1014,485.0,13.73,732,5489.0,14903,35.3,0,0,0,0,88296.00040150656
1,debt_consolidation,0.1236,133.55,9.48,662,4080.041667,2923,28.4,3,0,0,0,39996.00007616279
1,credit_card,0.0838,362.39,8.16,757,5790.0,18314,50.6,1,0,0,0,106999.9996314874
1,all_other,0.0712,108.27,0.0,777,3034.041667,150,7.5,1,0,0,0,28800.000111627716
1,all_other,0.1236,240.39,4.58,662,3840.041667,0,0.0,2,0,0,0,17279.999993812962
1,all_other,0.0743,62.15,9.99,767,8190.041667,2475,5.4,1,1,0,0,67991.99998786596
1,all_other,0.0838,66.18,2.36,722,5790.0,1489,62.0,1,0,0,0,19800.000006284008
1,debt_consolidation,0.1109,327.82,19.32,702,2849.0,15368,87.1,0,0,0,0,41500.000156920214
1,all_other,0.0743,69.14,7.67,762,6007.041667,21521,29.5,1,0,0,1,119999.99978829804
1,home_improvement,0.1078,313.3,14.06,702,5700.041667,4781,15.5,2,0,0,1,61200.000091774484
1,debt_consolidation,0.1141,329.34,14.03,692,4470.041667,8473,27.6,3,1,1,0,78504.00016593157
1,all_other,0.1236,292.97,15.53,677,1848.0,8494,44.2,1,0,0,0,45600.00020508702
1,all_other,0.0838,315.12,14.03,762,5519.0,11333,45.5,5,0,0,0,69600.00025595324
1,debt_consolidation,0.0807,225.86,17.0,762,5340.041667,9366,40.7,4,0,0,1,61200.000091774484
1,major_purchase,0.0838,63.03,18.96,742,2190.0,4922,30.6,0,0,0,0,35063.99992641308
1,debt_consolidation,0.1267,536.57,10.13,677,5280.041667,23129,79.8,0,1,0,1,91200.00035910706
1,small_business,0.1204,126.29,12.5,667,3300.0,29736,80.2,3,0,0,0,63000.0002914588
1,credit_card,0.0951,192.23,16.87,722,8519.041667,67232,41.1,1,0,0,0,109999.99947479916
1,all_other,0.1014,97.0,0.0,692,5160.0,0,0.0,0,0,0,0,48000.000005278656
1,debt_consolidation,0.092,318.93,5.93,727,4800.0,11496,26.6,0,0,0,0,77249.9996322906
1,credit_card,0.1078,228.45,7.76,687,2010.0416670000002,6999,65.7,0,0,0,0,36500.00001567375
1,all_other,0.1172,72.78,17.2,667,1410.0,4863,69.5,0,1,0,0,39270.000095345364
1,all_other,0.1141,16.47,3.69,667,8820.0,12229,90.6,0,0,1,0,19500.00000873914
1,all_other,0.0775,124.89,1.33,767,2485.041667,2325,8.2,0,0,0,0,57600.00019100261
1,all_other,0.1109,262.26,5.12,687,1949.0416670000002,14653,95.1,0,0,0,1,72000.00014413026
1,credit_card,0.0838,236.34,6.06,742,3149.041667,4286,40.4,0,0,0,0,74999.99981111639
1,debt_consolidation,0.1204,265.87,16.06,677,1949.0416670000002,8009,68.5,0,0,0,0,44684.65977794995
1,debt_consolidation,0.0775,101.47,2.73,742,2550.0,2353,12.4,0,0,0,1,36000.00009222308
1,debt_consolidation,0.0775,218.55,10.37,767,4410.0,6634,9.4,0,0,0,0,49896.00008951553
1,debt_consolidation,0.1014,38.8,19.76,702,4529.041667,0,0.0,0,0,0,0,29999.999980671204
1,credit_card,0.1141,247.0,14.65,682,3329.0,5608,47.1,0,0,0,0,72000.00014413026
1,debt_consolidation,0.1299,673.79,18.98,682,4830.041667,13649,42.4,1,0,0,1,48000.000005278656
1,all_other,0.1078,79.96,14.84,677,4140.041667,9973,33.8,0,0,0,0,38000.000049076116
1,debt_consolidation,0.1204,498.51,17.95,677,2609.0,16502,63.0,0,0,0,0,46999.999967466785
1,debt_consolidation,0.1488,692.14,7.11,667,3899.041667,15773,95.0,0,0,0,1,76000.00005559642
1,small_business,0.0951,800.95,2.14,777,4559.041667,3326,14.3,6,0,0,0,65000.000072944706
1,debt_consolidation,0.0983,289.69,4.83,712,1620.041667,7263,39.0,0,0,0,0,21600.00000707927
1,all_other,0.0838,264.71,13.1,767,7560.041667,3451,19.4,0,0,0,0,38099.99995752642
1,debt_consolidation,0.1267,117.38,13.1,662,9659.041667,16770,50.7,0,0,0,0,48000.000005278656
1,all_other,0.1078,293.72,7.93,692,2429.041667,17042,75.1,0,0,0,0,36000.00009222308
1,major_purchase,0.1267,563.4,20.06,697,4560.041667,10686,49.4,0,0,0,0,59999.99992774572
1,credit_card,0.092,318.93,0.33,732,3600.0,45,0.4,0,0,0,0,164999.9995243516
1,all_other,0.0951,230.68,15.84,717,1800.0,3247,33.3,1,0,0,0,32495.999875859867
1,debt_consolidation,0.152,730.04,21.84,677,2640.041667,27839,72.7,0,1,0,0,74999.99981111639
1,all_other,0.0775,312.22,2.89,807,5160.0,0,0.0,1,0,0,0,115500.00012196974
1,major_purchase,0.0807,250.95,9.58,757,13109.0,17246,13.7,1,0,0,0,59999.99992774572
1,debt_consolidation,0.1425,514.49,19.05,667,6209.0,14036,64.4,0,0,0,0,48000.000005278656
1,small_business,0.1046,16.25,14.17,692,4919.041667,5643,60.7,0,0,0,0,26000.000077905912
1,debt_consolidation,0.1204,372.22,21.33,697,4710.0,17850,66.3,1,0,0,0,45000.00005613948
1,debt_consolidation,0.0951,320.38,7.59,722,2340.041667,8382,20.4,1,0,0,0,54999.99976819655
1,small_business,0.1836,504.13,23.04,662,6690.041667,24280,93.4,3,0,0,0,84000.00018266219
1,debt_consolidation,0.1172,413.51,11.9,677,2970.0,8375,91.0,3,0,0,0,36000.00009222308
1,all_other,0.1014,485.0,19.86,742,2763.041667,6437,28.6,4,0,0,0,84000.00018266219
1,credit_card,0.1172,307.66,20.09,697,6392.041667,16890,64.0,0,0,0,0,61999.999750311785
1,all_other,0.1078,130.54,0.38,682,1290.041667,887,38.6,0,0,0,0,31999.999942980372
1,debt_consolidation,0.1299,370.59,17.94,667,3269.0,17771,52.1,2,0,0,1,52500.000074564945
1,debt_consolidation,0.1299,539.03,14.82,677,8159.041667,13115,42.3,2,2,0,0,42999.999798944955
1,major_purchase,0.0775,312.22,0.0,787,3809.041667,5028,12.1,0,0,0,1,24000.000016078007
1,all_other,0.1078,70.17,19.15,692,2399.041667,1,0.2,2,0,1,1,11028.999996623514
1,debt_consolidation,0.1078,440.57,12.58,702,2130.0,10251,33.0,0,0,0,0,37199.999990281976
1,all_other,0.092,175.42,16.74,727,4590.041667,6566,48.6,1,0,0,0,36999.99993982461
1,all_other,0.1046,194.91,5.06,687,4464.0,9516,63.4,1,0,0,0,49999.99977948582
1,debt_consolidation,0.1172,165.41,0.0,672,2520.0,2126,6.4,1,0,0,0,59999.99992774572
1,debt_consolidation,0.133,406.07,4.67,662,2849.0,7209,38.1,1,0,0,1,45000.00005613948
1,debt_consolidation,0.1172,82.71,19.29,677,4319.0,7180,34.4,3,0,0,1,61999.999750311785
1,debt_consolidation,0.0838,189.08,12.5,727,2550.0,7386,42.4,0,0,0,0,40499.99987466744
1,all_other,0.0712,57.23,11.59,772,5970.041667,6035,19.0,0,0,0,0,34999.99998349573
1,small_business,0.133,338.39,6.31,662,6150.0,28653,89.3,0,0,0,1,119999.99978829804
1,debt_consolidation,0.1204,498.51,15.82,682,9150.0,49459,88.8,1,2,0,0,99999.99950297715
1,credit_card,0.1267,737.78,13.04,697,5100.0,22738,30.8,0,1,0,0,90000.00006188375
1,credit_card,0.092,306.18,13.12,742,5250.041667,24406,40.3,1,0,0,1,61999.999750311785
1,debt_consolidation,0.0951,592.7,16.49,747,4260.041667,25946,37.9,0,0,0,0,30999.99989251424
1,all_other,0.1014,611.1,9.79,732,5940.041667,0,0.0,0,0,0,0,43999.99987238248
1,debt_consolidation,0.0951,461.35,9.96,732,5250.041667,4765,16.5,0,0,1,0,88067.99979453182
1,debt_consolidation,0.1583,841.76,15.38,662,3420.041667,15222,77.3,0,2,0,0,74999.99981111639
1,small_business,0.1078,244.76,1.78,687,9480.0,8035,50.5,1,1,1,0,85000.00038484143
1,debt_consolidation,0.1014,452.67,16.54,722,4800.0,14214,39.4,0,0,0,1,74999.99981111639
1,debt_consolidation,0.1046,649.68,16.2,732,5129.0,23442,42.1,2,0,0,0,115500.00012196974
1,credit_card,0.0838,226.89,15.11,742,4919.041667,101443,13.7,6,0,0,0,174999.99949151115
1,debt_consolidation,0.1204,498.51,14.32,677,4439.0,25988,98.8,1,0,0,0,99999.99950297715
1,debt_consolidation,0.1615,880.78,24.84,682,7619.0,51039,93.8,0,1,0,1,113000.00026052409
1,debt_consolidation,0.1141,658.67,10.14,702,5999.041667,23370,70.0,1,0,0,0,57860.00008504689
1,all_other,0.1172,231.57,15.46,692,6629.0,119420,95.1,0,0,0,0,200000.00089396513
1,all_other,0.1014,258.67,8.78,702,3946.0,0,0.0,0,0,0,0,49999.99977948582
1,debt_consolidation,0.1109,157.36,11.37,677,2729.041667,15564,56.6,1,0,0,0,46000.00020832334
1,debt_consolidation,0.1236,300.48,21.8,677,5069.0,13686,48.7,1,0,0,0,85000.00038484143
1,home_improvement,0.1141,658.67,0.63,702,6330.041667,6921,0.0,2,0,0,0,374999.9981427951
1,debt_consolidation,0.1014,129.34,7.07,697,1560.041667,4220,53.4,2,0,0,0,36000.00009222308
1,all_other,0.1393,170.72,22.57,662,2940.0,29877,75.6,2,0,0,0,72000.00014413026
1,credit_card,0.133,101.52,24.79,697,5569.0,21573,73.7,1,0,0,1,35243.99996522757
1,small_business,0.1078,365.51,7.56,697,4980.041667,18316,81.0,1,1,0,1,79999.99970751854
1,small_business,0.0775,337.19,10.1,782,5400.0,1458,18.0,1,0,0,0,24000.000016078007
1,debt_consolidation,0.092,382.72,10.14,747,7800.041667,3179,11.0,1,0,1,0,39999.99987615706
1,debt_consolidation,0.0838,403.36,7.26,757,5580.041667,4365,51.4,0,0,0,0,65000.000072944706
1,credit_card,0.0775,305.97,9.2,797,6270.0,209,1.9,0,0,0,0,59999.99992774572
1,debt_consolidation,0.133,676.78,20.42,692,7710.0,12573,71.8,2,1,0,0,49999.99977948582
1,credit_card,0.1236,767.89,16.07,702,2580.0,806,10.3,2,0,0,1,94999.99994464558
1,debt_consolidation,0.1109,491.73,4.8,697,3480.041667,4134,39.4,1,0,0,1,31999.999942980372
1,debt_consolidation,0.1172,496.22,2.42,682,6329.041667,0,0.0,1,0,0,0,65999.99993343485
1,credit_card,0.1078,228.45,16.51,692,5009.041667,22157,98.0,0,0,0,0,69499.99989207464
1,debt_consolidation,0.1109,819.54,17.11,722,6539.0,54925,97.8,0,0,0,0,90000.00006188375
1,credit_card,0.1078,261.08,16.75,692,4290.041667,50908,37.1,0,2,0,0,78000.00033760519
1,credit_card,0.1078,81.59,16.37,682,9960.041667,16164,80.0,1,0,0,0,106999.9996314874
1,debt_consolidation,0.1078,278.22,18.58,702,7230.0,14046,80.3,0,0,0,1,109999.99947479916
1,debt_consolidation,0.0775,312.22,5.24,792,5010.041667,4767,8.7,0,0,0,0,22200.00004749975
1,all_other,0.1141,59.28,21.01,692,2580.0,23882,89.8,0,0,0,0,72999.99999047139
1,educational,0.0807,376.43,8.88,782,8160.041667,674,2.6,1,0,0,0,20000.000009277435
1,small_business,0.0983,804.69,8.98,757,4619.041667,56842,14.4,6,0,0,0,72000.00014413026
1,home_improvement,0.1046,812.09,1.88,727,10199.0,19948,77.0,2,0,0,0,186063.00092592684
1,home_improvement,0.1078,130.54,15.5,687,8369.0,10979,37.2,0,2,0,0,49999.99977948582
1,debt_consolidation,0.1141,329.34,15.93,692,3539.041667,14643,76.4,0,0,0,0,39999.99987615706
1,debt_consolidation,0.1172,99.25,12.85,682,2670.041667,15680,89.6,1,0,0,0,55199.99987496168
1,debt_consolidation,0.1362,381.58,19.52,667,4412.0,16670,71.7,0,0,0,0,29999.999980671204
1,debt_consolidation,0.1078,310.03,8.22,697,3707.0,2624,48.6,1,0,0,0,74600.00028408787
1,debt_consolidation,0.0838,78.78,10.61,722,7089.041667,2773,10.8,1,0,0,0,30999.99989251424
1,debt_consolidation,0.0951,608.72,11.29,767,9179.0,2279,20.7,3,0,0,0,68999.99975302159
1,debt_consolidation,0.0983,386.25,15.74,722,4379.0,28110,31.9,0,0,0,0,78000.00033760519
1,small_business,0.092,669.76,2.7,792,9029.041667,997,1.2,2,0,0,0,236999.9999722075
1,debt_consolidation,0.092,478.4,12.28,747,7380.0,2787,2.3,1,0,0,0,54999.99976819655
1,all_other,0.0838,567.22,5.25,772,3540.041667,1612,12.1,4,0,0,1,63999.99985012427
1,credit_card,0.1488,346.07,23.89,672,7260.0,10214,65.1,1,2,1,0,65000.000072944706
1,debt_consolidation,0.1425,685.99,2.1,672,3870.041667,19892,83.6,2,0,0,0,48000.000005278656
1,all_other,0.092,255.15,1.03,727,1230.041667,1834,12.8,1,0,0,0,34999.99998349573
1,home_improvement,0.1204,498.51,17.08,682,5820.0,108397,67.3,3,0,0,0,202000.00073056496
1,home_improvement,0.0775,124.89,9.25,757,5010.041667,3348,5.3,0,0,0,0,65000.000072944706
1,all_other,0.0743,217.52,10.04,772,3630.0,983,2.1,1,0,0,0,32999.99998519561
1,all_other,0.0983,241.41,0.58,712,5430.0,603,30.1,0,1,0,0,63999.99985012427
1,debt_consolidation,0.133,406.07,24.22,692,6509.0,13662,60.7,0,1,0,0,49852.99979456408
1,debt_consolidation,0.06,467.45,15.28,687,4652.041667,26044,34.5,3,0,0,0,62500.0002672192
1,credit_card,0.0983,386.25,16.75,732,4918.041667,16212,50.7,0,0,0,0,24999.999903741576
1,debt_consolidation,0.0983,257.5,21.33,762,6300.041667,8516,11.1,0,0,0,0,36000.00009222308
1,credit_card,0.0807,62.74,3.68,732,2580.0,3953,15.9,0,0,0,0,29999.999980671204
1,major_purchase,0.092,223.26,13.28,727,5836.0,12672,21.0,3,3,0,0,87999.99969548982
1,debt_consolidation,0.0951,320.38,9.6,717,1469.0,1346,23.2,2,0,0,0,51599.99992416589
1,debt_consolidation,0.092,318.93,4.88,732,4079.0,12425,94.2,0,0,0,0,45000.00005613948
1,debt_consolidation,0.1393,527.52,19.71,667,2490.0,12032,87.2,3,0,1,1,42000.00011484885
1,credit_card,0.0775,327.83,12.86,802,5490.0,14377,10.2,0,0,0,0,57399.99986754042
1,all_other,0.0951,640.76,0.22,767,8476.0,464,18.6,8,0,0,1,79999.99970751854
1,debt_consolidation,0.1172,196.84,15.38,697,1709.0416670000002,10900,42.4,3,0,0,0,35426.99999045624
1,debt_consolidation,0.1046,42.23,18.15,707,2309.041667,7006,48.0,1,0,1,0,46999.999967466785
1,debt_consolidation,0.0983,136.0,11.93,717,6329.041667,19708,37.1,0,1,0,0,48000.000005278656
1,debt_consolidation,0.1267,182.77,11.25,707,8100.0,30949,54.3,0,0,0,0,73999.99983821329
1,debt_consolidation,0.1046,194.91,13.42,697,4080.0,6101,36.8,3,0,0,0,38000.000049076116
1,all_other,0.0832,94.46,1.54,727,2010.0416670000002,1235,28.7,0,0,0,0,24999.999903741576
1,debt_consolidation,0.1261,450.67,19.71,692,3030.041667,18028,88.4,1,0,0,0,34999.99998349573
1,debt_consolidation,0.0945,387.32,11.02,742,3285.0,8828,54.8,5,0,0,0,54000.00024049383
1,debt_consolidation,0.0863,47.45,9.37,722,5099.0,6033,31.1,1,0,0,0,17543.999998285526
1,credit_card,0.0832,201.5,13.99,752,5040.041667,64885,39.6,0,0,0,0,49999.99977948582
1,debt_consolidation,0.1324,405.72,15.12,672,5760.041667,27905,81.8,1,2,0,0,82000.00030779601
1,debt_consolidation,0.1197,336.98,6.61,692,9570.0,14081,73.7,0,0,1,0,90096.00022574459
1,all_other,0.0945,333.7,6.02,787,10860.0,426,0.7,0,0,0,1,59999.99992774572
1,debt_consolidation,0.1387,655.0,7.16,672,12554.04167,12301,56.4,1,0,0,0,79635.99992835247
1,all_other,0.0863,101.21,14.38,722,1530.0,0,0.0,0,0,0,0,18000.000002190576
1,small_business,0.0976,533.77,4.68,737,3408.041667,2248,11.6,0,0,0,0,20000.000009277435
1,all_other,0.1071,16.31,3.04,682,6929.0,44,3.7,2,1,0,0,7904.039998864644
1,small_business,0.1008,807.62,8.53,767,3346.0,2296,7.6,3,0,0,0,36999.99993982461
1,debt_consolidation,0.1292,347.5,9.05,702,4530.041667,16264,90.6,3,0,0,1,69999.9999277953
1,all_other,0.1039,194.71,17.47,702,3540.041667,12758,40.4,0,0,0,0,42999.999798944955
1,all_other,0.08,188.02,14.08,792,4890.041667,2573,16.3,1,0,0,0,48000.000005278656
1,debt_consolidation,0.0976,237.95,12.57,762,3420.041667,15176,31.6,0,0,0,0,68999.99975302159
1,debt_consolidation,0.1008,148.61,5.91,727,4680.0,7239,16.3,2,0,0,0,42000.00011484885
1,credit_card,0.0863,189.77,11.2,722,2670.041667,11217,52.9,3,0,0,0,39000.00019064045
1,debt_consolidation,0.1008,84.0,14.57,702,2490.0,12979,31.0,0,0,0,0,28000.00002359446
1,all_other,0.0976,192.93,4.84,707,5760.041667,21894,0.0,2,0,0,0,200000.00089396513
1,all_other,0.1197,431.6,3.92,682,3479.041667,4933,15.1,2,0,0,0,83000.000267365
1,debt_consolidation,0.1071,339.06,4.74,722,1290.041667,6206,35.3,0,0,0,0,31399.99994045479
1,debt_consolidation,0.0976,225.09,17.78,717,1830.0,16326,48.6,2,0,0,0,27599.999952935315
1,debt_consolidation,0.1039,243.38,5.57,707,4140.041667,33,0.3,0,0,0,0,45000.00005613948
1,debt_consolidation,0.0737,24.84,7.65,777,4620.041667,19901,29.8,0,0,0,0,34999.99998349573
1,credit_card,0.08,90.88,6.32,737,2981.0,4385,24.0,0,0,0,0,18999.99999717701
1,debt_consolidation,0.1355,589.2,18.52,677,4800.0,18966,70.5,2,0,0,0,43999.99987238248
1,home_improvement,0.0945,96.03,1.49,712,6220.0,8788,39.2,0,0,1,0,74999.99981111639
1,all_other,0.1071,48.91,18.14,697,3091.041667,1276,63.8,1,0,0,0,42000.00011484885
1,debt_consolidation,0.1229,200.12,14.77,672,4830.0,22635,45.5,0,0,0,0,36000.00009222308
1,credit_card,0.0768,199.61,0.83,777,8370.0,1715,8.2,1,0,0,0,101399.99998588316
1,credit_card,0.08,310.24,3.19,777,8370.0,1715,8.2,1,0,0,0,101399.99998588316
1,all_other,0.0976,80.39,22.25,737,2404.041667,2574,10.5,1,0,0,0,21999.999992510035
1,credit_card,0.0832,160.57,7.08,767,13319.04167,25336,35.9,0,0,0,0,58999.999829616485
1,debt_consolidation,0.1355,343.0,15.82,667,3539.041667,18485,65.3,1,0,1,1,29135.999942678154
1,debt_consolidation,0.0945,272.09,17.33,737,2430.041667,9048,26.6,1,0,0,0,50003.99993947247
1,credit_card,0.1324,307.67,7.37,672,7020.0,14421,83.8,0,2,0,0,49199.99987796438
1,debt_consolidation,0.0976,200.17,18.35,742,2879.0,9121,55.4,1,0,0,0,20400.00000342093
1,all_other,0.1071,260.82,17.66,707,6630.0,120563,92.4,0,0,0,0,215000.0006213931
1,all_other,0.08,94.01,12.05,742,1259.041667,710,7.8,4,0,0,0,22999.999887040383
1,educational,0.0976,46.63,7.74,707,3509.041667,20762,48.5,2,0,0,0,65000.000072944706
1,debt_consolidation,0.0863,189.77,10.8,732,3451.041667,1839,15.6,3,0,0,0,42327.99980596982
1,debt_consolidation,0.0976,627.02,1.95,767,3180.041667,8629,17.6,0,0,0,0,90000.00006188375
1,debt_consolidation,0.1166,330.53,8.4,687,3300.0,11735,93.9,2,0,0,0,49599.99986543425
1,all_other,0.1039,584.12,0.86,717,2092.041667,5506,52.4,1,0,0,0,79999.99970751854
1,debt_consolidation,0.1197,199.2,6.0,672,4410.0,3831,34.2,0,1,0,1,58799.99977146097
1,all_other,0.0768,187.14,2.54,802,6451.041667,6094,2.8,0,0,0,0,74999.99981111639
1,credit_card,0.1008,193.83,16.17,712,2699.041667,15597,60.0,1,0,0,0,39999.99987615706
1,small_business,0.1008,807.62,3.84,762,4725.0,52214,8.7,8,0,0,0,144000.0002076282
1,small_business,0.0976,644.71,9.14,762,6752.041667,507,3.5,0,0,0,1,26000.000077905912
1,debt_consolidation,0.1071,195.61,11.12,687,4079.0,0,0.0,1,0,0,0,32387.999909119124
1,debt_consolidation,0.1103,163.77,5.73,682,3299.0,4760,60.3,0,0,0,0,37499.99992655619
1,all_other,0.1418,856.63,22.45,707,2092.041667,25160,32.8,2,0,0,1,65999.99993343485
